COVROW,section_type=1,numerology=4,num_prb=20,comp_type=3,seq=184
COVROW,section_type=5,numerology=4,num_prb=17,comp_type=2,seq=0
COVROW,section_type=1,numerology=1,num_prb=56,comp_type=2,seq=189
COVROW,section_type=3,numerology=3,num_prb=56,comp_type=2,seq=0
COVROW,section_type=3,numerology=0,num_prb=32,comp_type=0,seq=0
COVROW,section_type=5,numerology=4,num_prb=151,comp_type=0,seq=0
COVROW,section_type=1,numerology=1,num_prb=151,comp_type=3,seq=142
COVROW,section_type=1,numerology=0,num_prb=129,comp_type=1,seq=0
COVROW,section_type=1,numerology=2,num_prb=271,comp_type=0,seq=247
COVROW,section_type=3,numerology=2,num_prb=1,comp_type=0,seq=0
COVROW,section_type=6,numerology=2,num_prb=23,comp_type=3,seq=39
COVROW,section_type=3,numerology=2,num_prb=226,comp_type=3,seq=106
COVROW,section_type=6,numerology=1,num_prb=242,comp_type=3,seq=82
COVROW,section_type=6,numerology=0,num_prb=268,comp_type=1,seq=0
COVROW,section_type=1,numerology=3,num_prb=2,comp_type=1,seq=0
COVROW,section_type=1,numerology=1,num_prb=256,comp_type=1,seq=0
COVROW,section_type=6,numerology=1,num_prb=31,comp_type=3,seq=110
COVROW,section_type=6,numerology=1,num_prb=181,comp_type=1,seq=0
COVROW,section_type=1,numerology=2,num_prb=39,comp_type=3,seq=166
COVROW,section_type=1,numerology=2,num_prb=137,comp_type=3,seq=0
COVROW,section_type=6,numerology=2,num_prb=209,comp_type=1,seq=65
COVROW,section_type=6,numerology=3,num_prb=209,comp_type=2,seq=0
COVROW,section_type=6,numerology=2,num_prb=63,comp_type=2,seq=211
COVROW,section_type=6,numerology=2,num_prb=257,comp_type=2,seq=0
COVROW,section_type=5,numerology=2,num_prb=268,comp_type=2,seq=0
COVROW,section_type=5,numerology=2,num_prb=256,comp_type=2,seq=0
COVROW,section_type=1,numerology=2,num_prb=264,comp_type=0,seq=0
COVROW,section_type=1,numerology=2,num_prb=168,comp_type=0,seq=0
COVROW,section_type=1,numerology=1,num_prb=194,comp_type=0,seq=12
COVROW,section_type=1,numerology=0,num_prb=42,comp_type=0,seq=143
COVROW,section_type=1,numerology=1,num_prb=187,comp_type=0,seq=0
COVROW,section_type=1,numerology=2,num_prb=130,comp_type=0,seq=149
COVROW,section_type=1,numerology=1,num_prb=264,comp_type=0,seq=0
COVROW,section_type=3,numerology=1,num_prb=24,comp_type=0,seq=0
COVROW,section_type=3,numerology=2,num_prb=7,comp_type=0,seq=0
COVROW,section_type=3,numerology=1,num_prb=144,comp_type=3,seq=30
COVROW,section_type=3,numerology=1,num_prb=16,comp_type=3,seq=103
COVROW,section_type=6,numerology=3,num_prb=101,comp_type=0,seq=37
COVROW,section_type=1,numerology=3,num_prb=45,comp_type=0,seq=144
COVROW,section_type=1,numerology=2,num_prb=45,comp_type=1,seq=109
COVROW,section_type=1,numerology=3,num_prb=122,comp_type=3,seq=38
COVROW,section_type=3,numerology=3,num_prb=122,comp_type=2,seq=0
COVROW,section_type=1,numerology=3,num_prb=99,comp_type=2,seq=65
COVROW,section_type=1,numerology=1,num_prb=25,comp_type=2,seq=0
COVROW,section_type=6,numerology=3,num_prb=25,comp_type=2,seq=91
COVROW,section_type=6,numerology=1,num_prb=25,comp_type=2,seq=0
COVROW,section_type=5,numerology=2,num_prb=185,comp_type=3,seq=104
COVROW,section_type=1,numerology=1,num_prb=32,comp_type=1,seq=238
COVROW,section_type=1,numerology=1,num_prb=24,comp_type=1,seq=0
COVROW,section_type=1,numerology=3,num_prb=72,comp_type=3,seq=198
COVROW,section_type=5,numerology=1,num_prb=173,comp_type=2,seq=0
COVROW,section_type=5,numerology=3,num_prb=1,comp_type=1,seq=191
COVROW,section_type=5,numerology=0,num_prb=257,comp_type=1,seq=0
COVROW,section_type=3,numerology=4,num_prb=5,comp_type=3,seq=0
COVROW,section_type=3,numerology=4,num_prb=84,comp_type=0,seq=0
COVROW,section_type=6,numerology=0,num_prb=124,comp_type=3,seq=180
COVROW,section_type=6,numerology=4,num_prb=123,comp_type=3,seq=153
COVROW,section_type=5,numerology=3,num_prb=178,comp_type=3,seq=156
COVROW,section_type=5,numerology=3,num_prb=50,comp_type=1,seq=134
COVROW,section_type=6,numerology=3,num_prb=178,comp_type=2,seq=122
COVROW,section_type=1,numerology=3,num_prb=123,comp_type=1,seq=227
COVROW,section_type=3,numerology=2,num_prb=123,comp_type=3,seq=142
COVROW,section_type=3,numerology=1,num_prb=36,comp_type=3,seq=0
COVROW,section_type=3,numerology=1,num_prb=228,comp_type=2,seq=144
COVROW,section_type=5,numerology=3,num_prb=108,comp_type=0,seq=77
COVROW,section_type=3,numerology=4,num_prb=252,comp_type=2,seq=164
COVROW,section_type=3,numerology=0,num_prb=167,comp_type=0,seq=90
COVROW,section_type=3,numerology=4,num_prb=149,comp_type=3,seq=65
COVROW,section_type=3,numerology=1,num_prb=125,comp_type=2,seq=237
COVROW,section_type=5,numerology=1,num_prb=145,comp_type=3,seq=108
COVROW,section_type=6,numerology=1,num_prb=153,comp_type=2,seq=9
COVROW,section_type=6,numerology=2,num_prb=9,comp_type=2,seq=0
COVROW,section_type=1,numerology=0,num_prb=138,comp_type=3,seq=190
COVROW,section_type=1,numerology=0,num_prb=8,comp_type=3,seq=0
COVROW,section_type=1,numerology=2,num_prb=98,comp_type=2,seq=89
COVROW,section_type=1,numerology=2,num_prb=64,comp_type=2,seq=179
COVROW,section_type=1,numerology=2,num_prb=256,comp_type=2,seq=0
COVROW,section_type=1,numerology=4,num_prb=88,comp_type=3,seq=147
COVROW,section_type=1,numerology=4,num_prb=220,comp_type=2,seq=28
COVROW,section_type=6,numerology=3,num_prb=17,comp_type=2,seq=67
COVROW,section_type=5,numerology=2,num_prb=2,comp_type=2,seq=36
COVROW,section_type=5,numerology=3,num_prb=2,comp_type=2,seq=6
COVROW,section_type=3,numerology=0,num_prb=52,comp_type=2,seq=0
COVROW,section_type=3,numerology=2,num_prb=2,comp_type=2,seq=0
COVROW,section_type=6,numerology=2,num_prb=80,comp_type=2,seq=0
COVROW,section_type=6,numerology=2,num_prb=256,comp_type=2,seq=0
COVROW,section_type=5,numerology=2,num_prb=7,comp_type=1,seq=124
COVROW,section_type=5,numerology=2,num_prb=206,comp_type=1,seq=154
COVROW,section_type=3,numerology=4,num_prb=103,comp_type=1,seq=0
COVROW,section_type=3,numerology=2,num_prb=169,comp_type=1,seq=89
COVROW,section_type=5,numerology=2,num_prb=9,comp_type=3,seq=201
COVROW,section_type=5,numerology=0,num_prb=257,comp_type=3,seq=0
COVROW,section_type=3,numerology=2,num_prb=257,comp_type=2,seq=0
COVROW,section_type=1,numerology=2,num_prb=162,comp_type=3,seq=2
COVROW,section_type=1,numerology=3,num_prb=65,comp_type=0,seq=0
COVROW,section_type=1,numerology=3,num_prb=236,comp_type=0,seq=99
COVROW,section_type=1,numerology=1,num_prb=256,comp_type=0,seq=0
COVROW,section_type=1,numerology=0,num_prb=256,comp_type=0,seq=0
COVROW,section_type=1,numerology=0,num_prb=256,comp_type=0,seq=0
COVROW,section_type=1,numerology=4,num_prb=147,comp_type=2,seq=0
COVROW,section_type=5,numerology=3,num_prb=147,comp_type=1,seq=216
COVROW,section_type=5,numerology=1,num_prb=257,comp_type=1,seq=0
COVROW,section_type=6,numerology=1,num_prb=257,comp_type=1,seq=0
COVROW,section_type=3,numerology=4,num_prb=257,comp_type=0,seq=0
COVROW,section_type=1,numerology=2,num_prb=3,comp_type=0,seq=0
COVROW,section_type=1,numerology=1,num_prb=3,comp_type=0,seq=0
COVROW,section_type=1,numerology=0,num_prb=3,comp_type=0,seq=0
COVROW,section_type=3,numerology=4,num_prb=28,comp_type=0,seq=74
COVROW,section_type=3,numerology=2,num_prb=237,comp_type=3,seq=4
COVROW,section_type=3,numerology=1,num_prb=183,comp_type=3,seq=247
COVROW,section_type=5,numerology=1,num_prb=4,comp_type=3,seq=77
COVROW,section_type=1,numerology=2,num_prb=54,comp_type=2,seq=251
COVROW,section_type=1,numerology=2,num_prb=242,comp_type=2,seq=113
COVROW,section_type=1,numerology=2,num_prb=2,comp_type=2,seq=0
COVROW,section_type=6,numerology=2,num_prb=2,comp_type=2,seq=0
COVROW,section_type=6,numerology=2,num_prb=2,comp_type=0,seq=37
COVROW,section_type=6,numerology=0,num_prb=173,comp_type=3,seq=215
COVROW,section_type=1,numerology=1,num_prb=173,comp_type=3,seq=232
COVROW,section_type=1,numerology=4,num_prb=29,comp_type=2,seq=14
COVROW,section_type=1,numerology=1,num_prb=13,comp_type=2,seq=140
COVROW,section_type=5,numerology=1,num_prb=13,comp_type=2,seq=86
COVROW,section_type=5,numerology=2,num_prb=129,comp_type=1,seq=0
COVROW,section_type=5,numerology=1,num_prb=3,comp_type=1,seq=0
COVROW,section_type=5,numerology=1,num_prb=3,comp_type=1,seq=0
COVROW,section_type=6,numerology=1,num_prb=112,comp_type=3,seq=167
COVROW,section_type=6,numerology=0,num_prb=2,comp_type=3,seq=0
COVROW,section_type=6,numerology=2,num_prb=2,comp_type=3,seq=0
COVROW,section_type=6,numerology=2,num_prb=159,comp_type=3,seq=13
COVROW,section_type=6,numerology=4,num_prb=191,comp_type=2,seq=0
COVROW,section_type=6,numerology=0,num_prb=3,comp_type=2,seq=0
COVROW,section_type=6,numerology=4,num_prb=49,comp_type=1,seq=158
COVROW,section_type=5,numerology=4,num_prb=90,comp_type=0,seq=145
COVROW,section_type=5,numerology=4,num_prb=113,comp_type=0,seq=11
COVROW,section_type=5,numerology=1,num_prb=81,comp_type=1,seq=68
COVROW,section_type=3,numerology=0,num_prb=29,comp_type=0,seq=0
COVROW,section_type=3,numerology=1,num_prb=87,comp_type=2,seq=222
COVROW,section_type=3,numerology=1,num_prb=267,comp_type=0,seq=181
COVROW,section_type=5,numerology=1,num_prb=62,comp_type=0,seq=208
COVROW,section_type=5,numerology=1,num_prb=216,comp_type=0,seq=0
COVROW,section_type=5,numerology=1,num_prb=31,comp_type=0,seq=0
COVROW,section_type=6,numerology=4,num_prb=31,comp_type=0,seq=12
COVROW,section_type=6,numerology=4,num_prb=209,comp_type=3,seq=0
COVROW,section_type=1,numerology=1,num_prb=120,comp_type=1,seq=228
COVROW,section_type=3,numerology=1,num_prb=193,comp_type=1,seq=115
COVROW,section_type=3,numerology=4,num_prb=61,comp_type=1,seq=201
COVROW,section_type=1,numerology=4,num_prb=79,comp_type=1,seq=166
COVROW,section_type=1,numerology=4,num_prb=259,comp_type=0,seq=83
COVROW,section_type=6,numerology=4,num_prb=259,comp_type=0,seq=0
COVROW,section_type=5,numerology=4,num_prb=151,comp_type=0,seq=191
COVROW,section_type=6,numerology=0,num_prb=151,comp_type=0,seq=230
COVROW,section_type=6,numerology=2,num_prb=217,comp_type=0,seq=0
COVROW,section_type=6,numerology=2,num_prb=217,comp_type=0,seq=0
COVROW,section_type=6,numerology=0,num_prb=217,comp_type=0,seq=0
COVROW,section_type=5,numerology=1,num_prb=24,comp_type=0,seq=0
COVROW,section_type=5,numerology=1,num_prb=103,comp_type=0,seq=0
COVROW,section_type=5,numerology=0,num_prb=217,comp_type=0,seq=0
COVROW,section_type=6,numerology=4,num_prb=99,comp_type=1,seq=131
COVROW,section_type=1,numerology=4,num_prb=83,comp_type=3,seq=0
COVROW,section_type=1,numerology=4,num_prb=209,comp_type=3,seq=0
COVROW,section_type=1,numerology=4,num_prb=139,comp_type=0,seq=106
COVROW,section_type=6,numerology=4,num_prb=219,comp_type=1,seq=0
COVROW,section_type=3,numerology=4,num_prb=50,comp_type=0,seq=227
COVROW,section_type=1,numerology=4,num_prb=56,comp_type=0,seq=180
COVROW,section_type=1,numerology=4,num_prb=152,comp_type=0,seq=0
COVROW,section_type=1,numerology=3,num_prb=163,comp_type=2,seq=242
COVROW,section_type=3,numerology=0,num_prb=217,comp_type=2,seq=0
COVROW,section_type=3,numerology=1,num_prb=209,comp_type=2,seq=0
COVROW,section_type=3,numerology=0,num_prb=243,comp_type=3,seq=216
COVROW,section_type=3,numerology=0,num_prb=5,comp_type=3,seq=0
COVROW,section_type=6,numerology=2,num_prb=5,comp_type=3,seq=224
COVROW,section_type=5,numerology=3,num_prb=81,comp_type=0,seq=0
COVROW,section_type=5,numerology=3,num_prb=129,comp_type=1,seq=82
COVROW,section_type=1,numerology=1,num_prb=188,comp_type=1,seq=235
COVROW,section_type=3,numerology=1,num_prb=162,comp_type=1,seq=21
COVROW,section_type=6,numerology=0,num_prb=8,comp_type=0,seq=0
COVROW,section_type=6,numerology=0,num_prb=216,comp_type=0,seq=0
COVROW,section_type=5,numerology=2,num_prb=210,comp_type=0,seq=0
COVROW,section_type=5,numerology=0,num_prb=216,comp_type=0,seq=0
