COVROW,section_type=1,numerology=2,num_prb=214,comp_type=2,seq=1
COVROW,section_type=1,numerology=0,num_prb=256,comp_type=2,seq=0
COVROW,section_type=1,numerology=0,num_prb=82,comp_type=1,seq=241
COVROW,section_type=1,numerology=0,num_prb=8,comp_type=0,seq=0
COVROW,section_type=6,numerology=1,num_prb=36,comp_type=0,seq=0
COVROW,section_type=6,numerology=1,num_prb=36,comp_type=0,seq=0
COVROW,section_type=6,numerology=1,num_prb=132,comp_type=0,seq=0
COVROW,section_type=1,numerology=0,num_prb=20,comp_type=2,seq=0
COVROW,section_type=6,numerology=0,num_prb=20,comp_type=0,seq=0
COVROW,section_type=6,numerology=0,num_prb=132,comp_type=0,seq=0
COVROW,section_type=1,numerology=3,num_prb=124,comp_type=1,seq=94
COVROW,section_type=1,numerology=2,num_prb=104,comp_type=2,seq=138
COVROW,section_type=5,numerology=0,num_prb=104,comp_type=2,seq=0
COVROW,section_type=3,numerology=4,num_prb=10,comp_type=1,seq=206
COVROW,section_type=6,numerology=0,num_prb=16,comp_type=1,seq=0
COVROW,section_type=1,numerology=2,num_prb=6,comp_type=0,seq=170
COVROW,section_type=1,numerology=3,num_prb=142,comp_type=1,seq=102
COVROW,section_type=5,numerology=2,num_prb=130,comp_type=1,seq=128
COVROW,section_type=1,numerology=1,num_prb=124,comp_type=1,seq=139
COVROW,section_type=3,numerology=2,num_prb=41,comp_type=3,seq=201
COVROW,section_type=6,numerology=1,num_prb=25,comp_type=3,seq=0
COVROW,section_type=6,numerology=1,num_prb=64,comp_type=3,seq=0
COVROW,section_type=6,numerology=1,num_prb=64,comp_type=3,seq=0
COVROW,section_type=6,numerology=0,num_prb=72,comp_type=3,seq=0
COVROW,section_type=3,numerology=0,num_prb=64,comp_type=1,seq=0
COVROW,section_type=1,numerology=2,num_prb=16,comp_type=2,seq=217
COVROW,section_type=1,numerology=1,num_prb=2,comp_type=2,seq=0
COVROW,section_type=1,numerology=1,num_prb=8,comp_type=2,seq=0
COVROW,section_type=6,numerology=0,num_prb=24,comp_type=2,seq=0
COVROW,section_type=6,numerology=3,num_prb=92,comp_type=0,seq=0
