COVROW,section_type=1,numerology=4,num_prb=202,comp_type=3,seq=254
COVROW,section_type=1,numerology=0,num_prb=256,comp_type=0,seq=0
COVROW,section_type=5,numerology=0,num_prb=256,comp_type=0,seq=0
COVROW,section_type=6,numerology=4,num_prb=106,comp_type=0,seq=69
COVROW,section_type=6,numerology=0,num_prb=106,comp_type=0,seq=33
COVROW,section_type=3,numerology=0,num_prb=18,comp_type=1,seq=0
COVROW,section_type=1,numerology=4,num_prb=80,comp_type=1,seq=193
COVROW,section_type=1,numerology=0,num_prb=8,comp_type=2,seq=0
COVROW,section_type=1,numerology=0,num_prb=8,comp_type=0,seq=0
COVROW,section_type=3,numerology=4,num_prb=129,comp_type=2,seq=128
COVROW,section_type=5,numerology=3,num_prb=38,comp_type=2,seq=20
COVROW,section_type=5,numerology=2,num_prb=38,comp_type=0,seq=63
COVROW,section_type=5,numerology=2,num_prb=8,comp_type=0,seq=0
COVROW,section_type=3,numerology=2,num_prb=112,comp_type=1,seq=105
COVROW,section_type=3,numerology=0,num_prb=6,comp_type=2,seq=46
COVROW,section_type=1,numerology=0,num_prb=2,comp_type=0,seq=206
COVROW,section_type=1,numerology=4,num_prb=162,comp_type=2,seq=143
COVROW,section_type=1,numerology=4,num_prb=178,comp_type=1,seq=0
COVROW,section_type=1,numerology=1,num_prb=12,comp_type=1,seq=0
COVROW,section_type=1,numerology=2,num_prb=256,comp_type=1,seq=0
COVROW,section_type=3,numerology=3,num_prb=110,comp_type=1,seq=159
COVROW,section_type=3,numerology=3,num_prb=2,comp_type=1,seq=0
COVROW,section_type=5,numerology=3,num_prb=2,comp_type=1,seq=0
COVROW,section_type=1,numerology=3,num_prb=186,comp_type=1,seq=0
COVROW,section_type=6,numerology=2,num_prb=256,comp_type=1,seq=0
COVROW,section_type=5,numerology=0,num_prb=231,comp_type=2,seq=0
COVROW,section_type=3,numerology=4,num_prb=23,comp_type=2,seq=0
COVROW,section_type=3,numerology=4,num_prb=63,comp_type=0,seq=26
COVROW,section_type=5,numerology=0,num_prb=101,comp_type=2,seq=0
COVROW,section_type=5,numerology=2,num_prb=1,comp_type=2,seq=0
COVROW,section_type=5,numerology=3,num_prb=1,comp_type=3,seq=180
COVROW,section_type=5,numerology=3,num_prb=138,comp_type=3,seq=0
COVROW,section_type=5,numerology=3,num_prb=56,comp_type=3,seq=0
COVROW,section_type=5,numerology=2,num_prb=68,comp_type=3,seq=0
COVROW,section_type=5,numerology=2,num_prb=134,comp_type=0,seq=0
COVROW,section_type=1,numerology=4,num_prb=142,comp_type=0,seq=232
COVROW,section_type=1,numerology=1,num_prb=89,comp_type=0,seq=194
COVROW,section_type=1,numerology=0,num_prb=101,comp_type=0,seq=0
COVROW,section_type=6,numerology=2,num_prb=130,comp_type=0,seq=91
COVROW,section_type=5,numerology=2,num_prb=8,comp_type=2,seq=0
COVROW,section_type=5,numerology=2,num_prb=14,comp_type=2,seq=0
COVROW,section_type=5,numerology=0,num_prb=7,comp_type=2,seq=46
COVROW,section_type=5,numerology=1,num_prb=25,comp_type=2,seq=0
COVROW,section_type=6,numerology=1,num_prb=6,comp_type=2,seq=0
COVROW,section_type=6,numerology=1,num_prb=69,comp_type=0,seq=0
COVROW,section_type=3,numerology=1,num_prb=154,comp_type=3,seq=95
COVROW,section_type=5,numerology=3,num_prb=52,comp_type=3,seq=149
COVROW,section_type=6,numerology=0,num_prb=142,comp_type=1,seq=32
COVROW,section_type=6,numerology=1,num_prb=130,comp_type=1,seq=0
COVROW,section_type=6,numerology=2,num_prb=64,comp_type=1,seq=0
COVROW,section_type=6,numerology=0,num_prb=12,comp_type=3,seq=145
COVROW,section_type=3,numerology=4,num_prb=33,comp_type=0,seq=179
COVROW,section_type=5,numerology=0,num_prb=40,comp_type=0,seq=10
COVROW,section_type=1,numerology=1,num_prb=125,comp_type=0,seq=59
COVROW,section_type=1,numerology=4,num_prb=37,comp_type=1,seq=0
COVROW,section_type=3,numerology=0,num_prb=181,comp_type=0,seq=87
COVROW,section_type=3,numerology=1,num_prb=73,comp_type=0,seq=209
COVROW,section_type=6,numerology=4,num_prb=78,comp_type=2,seq=73
COVROW,section_type=5,numerology=2,num_prb=64,comp_type=0,seq=141
COVROW,section_type=5,numerology=0,num_prb=28,comp_type=0,seq=0
COVROW,section_type=1,numerology=3,num_prb=28,comp_type=3,seq=39
COVROW,section_type=1,numerology=3,num_prb=164,comp_type=0,seq=75
COVROW,section_type=1,numerology=0,num_prb=12,comp_type=0,seq=0
COVROW,section_type=3,numerology=0,num_prb=136,comp_type=0,seq=26
COVROW,section_type=3,numerology=1,num_prb=80,comp_type=0,seq=0
COVROW,section_type=3,numerology=1,num_prb=192,comp_type=2,seq=135
COVROW,section_type=3,numerology=4,num_prb=40,comp_type=2,seq=251
COVROW,section_type=3,numerology=2,num_prb=114,comp_type=2,seq=0
COVROW,section_type=3,numerology=3,num_prb=45,comp_type=2,seq=240
COVROW,section_type=3,numerology=3,num_prb=45,comp_type=0,seq=130
COVROW,section_type=3,numerology=0,num_prb=41,comp_type=0,seq=169
COVROW,section_type=3,numerology=0,num_prb=73,comp_type=1,seq=0
COVROW,section_type=3,numerology=0,num_prb=73,comp_type=2,seq=66
COVROW,section_type=6,numerology=0,num_prb=137,comp_type=1,seq=230
COVROW,section_type=6,numerology=4,num_prb=252,comp_type=1,seq=64
COVROW,section_type=6,numerology=4,num_prb=252,comp_type=0,seq=117
COVROW,section_type=6,numerology=1,num_prb=32,comp_type=0,seq=155
COVROW,section_type=6,numerology=0,num_prb=183,comp_type=0,seq=29
COVROW,section_type=1,numerology=0,num_prb=152,comp_type=2,seq=193
COVROW,section_type=6,numerology=0,num_prb=113,comp_type=3,seq=0
COVROW,section_type=1,numerology=3,num_prb=219,comp_type=2,seq=218
COVROW,section_type=1,numerology=1,num_prb=65,comp_type=1,seq=0
COVROW,section_type=1,numerology=3,num_prb=1,comp_type=1,seq=213
COVROW,section_type=6,numerology=2,num_prb=241,comp_type=0,seq=0
COVROW,section_type=6,numerology=2,num_prb=241,comp_type=1,seq=141
COVROW,section_type=6,numerology=4,num_prb=81,comp_type=2,seq=228
COVROW,section_type=6,numerology=4,num_prb=33,comp_type=2,seq=0
COVROW,section_type=3,numerology=0,num_prb=79,comp_type=2,seq=62
COVROW,section_type=3,numerology=0,num_prb=79,comp_type=1,seq=15
COVROW,section_type=6,numerology=2,num_prb=104,comp_type=2,seq=98
COVROW,section_type=6,numerology=2,num_prb=104,comp_type=3,seq=85
COVROW,section_type=6,numerology=0,num_prb=28,comp_type=3,seq=0
COVROW,section_type=6,numerology=2,num_prb=64,comp_type=3,seq=0
COVROW,section_type=5,numerology=1,num_prb=88,comp_type=3,seq=0
COVROW,section_type=5,numerology=1,num_prb=96,comp_type=3,seq=0
COVROW,section_type=5,numerology=2,num_prb=2,comp_type=3,seq=0
COVROW,section_type=3,numerology=4,num_prb=193,comp_type=3,seq=0
COVROW,section_type=5,numerology=4,num_prb=1,comp_type=2,seq=175
COVROW,section_type=5,numerology=0,num_prb=1,comp_type=3,seq=0
COVROW,section_type=5,numerology=2,num_prb=1,comp_type=3,seq=0
COVROW,section_type=1,numerology=4,num_prb=112,comp_type=3,seq=92
COVROW,section_type=6,numerology=3,num_prb=96,comp_type=0,seq=0
COVROW,section_type=3,numerology=3,num_prb=97,comp_type=0,seq=7
COVROW,section_type=3,numerology=0,num_prb=257,comp_type=0,seq=0
COVROW,section_type=3,numerology=1,num_prb=1,comp_type=0,seq=0
