COVROW,section_type=1,numerology=4,num_prb=143,comp_type=3,seq=184
COVROW,section_type=1,numerology=0,num_prb=1,comp_type=3,seq=0
COVROW,section_type=1,numerology=1,num_prb=20,comp_type=3,seq=0
COVROW,section_type=1,numerology=4,num_prb=42,comp_type=1,seq=0
COVROW,section_type=1,numerology=2,num_prb=3,comp_type=0,seq=0
COVROW,section_type=5,numerology=0,num_prb=164,comp_type=1,seq=123
COVROW,section_type=5,numerology=4,num_prb=164,comp_type=2,seq=225
COVROW,section_type=5,numerology=0,num_prb=48,comp_type=3,seq=228
COVROW,section_type=5,numerology=3,num_prb=79,comp_type=1,seq=0
COVROW,section_type=5,numerology=1,num_prb=71,comp_type=3,seq=0
COVROW,section_type=3,numerology=1,num_prb=77,comp_type=3,seq=186
COVROW,section_type=1,numerology=4,num_prb=103,comp_type=0,seq=99
COVROW,section_type=5,numerology=2,num_prb=208,comp_type=2,seq=245
COVROW,section_type=5,numerology=2,num_prb=213,comp_type=2,seq=37
COVROW,section_type=5,numerology=1,num_prb=28,comp_type=3,seq=8
COVROW,section_type=5,numerology=4,num_prb=26,comp_type=3,seq=60
COVROW,section_type=5,numerology=0,num_prb=46,comp_type=0,seq=231
COVROW,section_type=3,numerology=0,num_prb=263,comp_type=1,seq=97
COVROW,section_type=5,numerology=0,num_prb=115,comp_type=1,seq=21
COVROW,section_type=6,numerology=1,num_prb=115,comp_type=1,seq=215
COVROW,section_type=6,numerology=1,num_prb=97,comp_type=1,seq=0
COVROW,section_type=6,numerology=2,num_prb=97,comp_type=1,seq=0
COVROW,section_type=1,numerology=3,num_prb=184,comp_type=1,seq=103
COVROW,section_type=3,numerology=4,num_prb=16,comp_type=0,seq=197
COVROW,section_type=6,numerology=1,num_prb=28,comp_type=2,seq=0
COVROW,section_type=5,numerology=1,num_prb=7,comp_type=2,seq=147
COVROW,section_type=5,numerology=0,num_prb=129,comp_type=2,seq=0
COVROW,section_type=6,numerology=0,num_prb=129,comp_type=1,seq=91
COVROW,section_type=6,numerology=3,num_prb=145,comp_type=3,seq=162
COVROW,section_type=6,numerology=3,num_prb=1,comp_type=3,seq=0
COVROW,section_type=1,numerology=3,num_prb=17,comp_type=1,seq=195
COVROW,section_type=6,numerology=3,num_prb=275,comp_type=1,seq=0
COVROW,section_type=6,numerology=1,num_prb=154,comp_type=3,seq=150
COVROW,section_type=1,numerology=2,num_prb=215,comp_type=3,seq=0
COVROW,section_type=5,numerology=0,num_prb=215,comp_type=3,seq=152
